"x","y","occ"
-457848.129821345,-2463736.44120662,0
1442103.53885288,-3020028.59644908,0
1493453.58395219,-2557878.19055534,0
697527.884912984,-3328128.8670449,0
-320914.676223203,-1873210.92256463,0
115560.707120877,-3174078.73174699,0
1467778.56140254,-2677694.96245372,0
954278.110409501,-3542087.38829199,0
-1014140.2850638,-2301127.96505883,0
954278.110409501,-1351152.13072171,0
-1630340.82625544,-3422270.61639362,0
-1347915.57820927,-3439387.29809339,0
-243889.608574247,-1565110.65196881,0
500686.045365653,-3601995.77424118,0
-1690249.21220463,-3447945.63894327,0
201144.115619716,-3302453.84449524,0
902928.065310198,-1642135.71961776,0
706086.225762867,-4115496.22523422,0
1219586.6767559,-1967352.67191335,0
1202469.99505613,-2977236.89219966,0
586269.453864493,-2908770.16540058,0
740319.589162403,-1993027.69446301,0
1031303.17805846,-3747487.56868921,0
937161.428709733,-4260988.01968224,0
-295239.653673551,-3148403.70919733,0
1151119.94995683,-2891653.48370082,0
149794.070520413,-1667810.74216742,0
1005628.1555088,-1505202.26601962,0
1407870.17545335,-2429503.07780709,0
415102.636866814,-2951561.86965,0
1433545.198003,-2480853.12290639,0
-1895649.39260184,-2703369.98500337,0
-55606.1098768013,-1659252.40131753,0
-363706.380472622,-1744835.80981637,0
-517756.515770533,-1847535.90001498,0
-346589.698772854,-3499295.68404257,0
-235331.267724364,-1530877.28856927,0
748877.930012287,-3251103.79939594,0
457894.341116234,-3336687.20789478,0
-517756.515770533,-2677694.96245372,0
-611898.265119256,-3191195.41344675,0
1022744.83720857,-3807395.9546384,0
-1878532.71090208,-2788953.39350221,0
526361.067915305,-3319570.52619501,0
-38489.4281770334,-1916002.62681405,0
355194.250917627,-3601995.77424118,0
-38489.4281770334,-2292569.62420894,0
-158306.200075408,-1975911.01276324,0
-740273.377867515,-2044377.73956231,0
-166864.540925292,-1847535.90001498,0
654736.180663564,-3328128.8670449,0
81327.3437213414,-3319570.52619501,0
-526314.856620417,-1898885.94511428,0
-1322240.55565962,-3456503.97979316,0
860136.361060778,-2455178.10035674,0
-1074048.67101299,-2523644.82715581,0
-928556.876564961,-2395269.71440755,0
1424986.85715312,-2823186.75690175,0
-1091165.35271276,-3619112.45594095,0
688969.5440631,-2677694.96245372,0
860136.361060778,-4209637.97458294,0
586269.453864493,-2754720.03010267,0
817344.656811358,-2660578.28075395,0
1510570.26565196,-4064146.18013491,0
1724528.78689905,-3490737.34319269,0
1108328.24570741,-2677694.96245372,0
-1921324.4151515,-2823186.75690175,0
637619.498963796,-3490737.34319269,0
72769.0028714575,-2677694.96245372,0
-1536199.07690672,-3644787.4784906,0
278169.183268672,-3687579.18274002,0
-1390707.28245869,-2515086.48630592,0
-329473.017073087,-1607902.35621823,0
-919998.535715077,-3738929.22783932,0
885811.38361043,-1813302.53661544,0
-1613224.14455567,-2694811.64415349,0
-1236657.14716078,-2729045.00755302,0
1193911.65420625,-2557878.19055534,0
654736.180663564,-2865978.46115116,0
911486.406160082,-1796185.85491568,0
954278.110409501,-4688905.06217644,0
1168236.6316566,-3892979.36313724,0
774552.952561939,-3653345.81934049,0
1228145.01760579,-4560529.94942818,0
1202469.99505613,-3738929.22783932,0
-1570432.44030625,-3970004.43078619,0
-1262332.16971043,-3268220.48109571,0
320960.887518091,-2138519.48891103,0
1193911.65420625,-3978562.77163607,0
-124072.836675873,-2224102.89740987,0
-1202423.78376125,-3696137.52358991,0
-560548.220019952,-2592111.55395488,0
-158306.200075408,-3079936.98239826,0
-372264.721322506,-2001586.03531289,0
-1869974.37005219,-2566436.53140523,0
1621828.69670045,-2617786.57650453,0
-1288007.19226009,-3336687.20789478,0
184027.433919948,-3798837.61378851,0
-697481.673618095,-2729045.00755302,0
1510570.26565196,-2652019.93990407,0
-440731.448121578,-2395269.71440755,0
706086.225762867,-3482179.00234281,0
928603.087859849,-2540761.50885558,0
-29931.0873271495,-1530877.28856927,0
-1005581.94421392,-2078611.10296184,0
-1330798.89650951,-3251103.79939594,0
1185353.31335637,-2968678.55134977,0
-1741599.25730393,-2583553.213105,0
81327.3437213414,-2386711.37355767,0
124119.047970761,-1753394.15066626,0
466452.681966118,-2917328.50625047,0
-877206.831465657,-2609228.23565465,0
-1459174.00925776,-2729045.00755302,0
1390753.49375358,-2497969.80460616,0
1031303.17805846,-2206986.2157101,0
723202.907462635,-2925886.84710035,0
860136.361060778,-4047029.49843515,0
-397939.743872158,-3353803.88959455,0
851578.020210894,-1941677.6493637,0
1724528.78689905,-3037145.27814884,0
-397939.743872158,-2420944.7369572,0
-1724482.57560417,-2943003.52880012,0
-671806.651068443,-3644787.4784906,0
-851531.808916006,-3516412.36574234,0
1467778.56140254,-4081262.86183468,0
611944.476414144,-3311012.18534513,0
-423614.76642181,-3148403.70919733,0
21418.957772154,-2395269.71440755,0
1288053.40355497,-2686253.3033036,0
-115514.495825989,-1770510.83236602,0
-47047.7690269173,-1693485.76471707,0
-1587549.12200602,-2831745.09775163,0
-389381.403022274,-2515086.48630592,0
-183981.22262506,-3285337.16279548,0
-885765.172315541,-3259662.14024583,0
-1519082.39520695,-3388037.25299408,0
-55606.1098768013,-2780395.05265233,0
415102.636866814,-3499295.68404257,0
860136.361060778,-3644787.4784906,0
1416428.51630323,-2497969.80460616,0
-397939.743872158,-3268220.48109571,0
-1082607.01186287,-3251103.79939594,0
825902.997661242,-2600669.89480476,0
594827.794714376,-4141171.24778387,0
-611898.265119256,-2420944.7369572,0
-851531.808916006,-2515086.48630592,0
-432173.107271694,-1787627.51406579,0
-432173.107271694,-3071378.64154838,0
1185353.31335637,-4081262.86183468,0
-1176748.76121159,-2951561.86965,0
-1133957.05696217,-2729045.00755302,0
-1681690.87135475,-2711928.32585325,0
843019.67936101,-4132612.90693399,0
-278122.971973783,-1856094.24086486,0
-338031.357922971,-3396595.59384397,0
1775878.83199836,-3311012.18534513,0
646177.83981368,-3268220.48109571,0
-1176748.76121159,-3148403.70919733,0
757436.270862171,-2335361.32845836,0
894369.724460314,-3336687.20789478,0
-1715924.23475428,-3225428.77684629,0
1339403.44865428,-3259662.14024583,0
1082653.22315776,-3601995.77424118,0
1442103.53885288,-4004237.79418573,0
-141189.51837564,-3567762.41084165,0
680411.203213216,-3670462.50104025,0
-1219540.46546101,-3002911.91474931,0
1253820.04015544,-4098379.54353445,0
834461.338511126,-3370920.57129432,0
-72722.7915765691,-2181311.19316045,0
1647503.7192501,-3413712.27554374,0
1288053.40355497,-3465062.32064304,0
-1784390.96155335,-2754720.03010267,0
697527.884912984,-3011470.25559919,0
1082653.22315776,-1813302.53661544,0
954278.110409501,-2480853.12290639,0
-320914.676223203,-2720486.66670314,0
-1459174.00925776,-3995679.45333584,0
-166864.540925292,-2455178.10035674,0
1579036.99245103,-2686253.3033036,0
1382195.1529037,-3507854.02489246,0
-329473.017073087,-3516412.36574234,0
1236703.35845567,-4089821.20268457,0
-64164.4507266852,-2497969.80460616,0
-1638899.16710533,-3764604.25038898,0
1014186.49635869,-3216870.43599641,0
-226772.92687448,-2361036.35100801,0
320960.887518091,-1907444.28596417,0
1467778.56140254,-3225428.77684629,0
1382195.1529037,-4286663.0422319,0
1536245.28820161,-3713254.20528967,0
-1296565.53310997,-2275452.94250917,0
-1322240.55565962,-3439387.29809339,0
492127.70451577,-2763278.37095256,0
-646131.628518792,-2857420.12030128,0
-1313682.21480974,-2600669.89480476,0
894369.724460314,-2352478.01015813,0
295285.864968439,-2164194.51146068,0
-1810065.984103,-3242545.45854606,0
834461.338511126,-3841629.31803793,0
-1176748.76121159,-3584879.09254141,0
-47047.7690269173,-2985795.23304954,0
1099769.90485753,-2746161.68925279,0
-440731.448121578,-2968678.55134977,0
-372264.721322506,-1650694.06046765,0
-509198.174920649,-3388037.25299408,0
1151119.94995683,-1770510.83236602,0
-158306.200075408,-3174078.73174699,0
1142561.60910695,-2583553.213105,0
-1835741.00665266,-2660578.28075395,0
1467778.56140254,-4106937.88438433,0
1048419.85975822,-2583553.213105,0
-1501965.71350718,-3738929.22783932,0
688969.5440631,-3619112.45594095,0
-791623.422966818,-2660578.28075395,0
141235.729670529,-3456503.97979316,0
243935.819869136,-2198427.87486022,0
-415056.425571926,-2934445.18795024,0
107002.366270993,-1804744.19576556,0
979953.132959153,-2994353.57389942,0
423660.977716698,-3071378.64154838,0
-466406.470671229,-2078611.10296184,0
-440731.448121578,-3122728.68664768,0
-106956.154976105,-1470968.90262009,0
680411.203213216,-2566436.53140523,0
-440731.448121578,-1967352.67191335,0
-1022698.62591368,-2763278.37095256,0
72769.0028714575,-3405153.93469385,0
997069.814658921,-1753394.15066626,0
1039861.51890834,-2865978.46115116,0
954278.110409501,-1787627.51406579,0
-1844299.34750254,-2780395.05265233,0
1733087.12774894,-2865978.46115116,0
-825856.786366354,-2874536.80200105,0
1459220.22055265,-3773162.59123886,0
-1878532.71090208,-3336687.20789478,0
-1330798.89650951,-2711928.32585325,0
-911440.194865193,-3174078.73174699,0
312402.546668207,-3079936.98239826,0
851578.020210894,-1830419.21831521,0
-226772.92687448,-1719160.78726672,0
-55606.1098768013,-1830419.21831521,0
-21372.7464772656,-3182637.07259687,0
-954231.899114613,-3405153.93469385,0
979953.132959153,-3747487.56868921,0
-1279448.8514102,-3807395.9546384,0
432219.318566582,-3704695.86443979,0
-1347915.57820927,-2626344.91735442,0
774552.952561939,-2917328.50625047,0
-329473.017073087,-2121402.80721126,0
466452.681966118,-2378153.03270778,0
-166864.540925292,-1830419.21831521,0
-1005581.94421392,-3370920.57129432,0
1168236.6316566,-3721812.54613956,0
-329473.017073087,-3473620.66149292,0
-714598.355317863,-1984469.35361312,0
-192539.563474944,-1599344.01536835,0
1202469.99505613,-3833070.97718805,0
-372264.721322506,-1633577.37876788,0
261052.501568904,-2746161.68925279,0
-1715924.23475428,-3353803.88959455,0
1630387.03755033,-3858745.9997377,0
1056978.20060811,-4124054.5660841,0
-1724482.57560417,-2771836.71180244,0
731761.248312519,-4183962.95203329,0
-1193865.44291136,-3721812.54613956,0
-868648.490615773,-3490737.34319269,0
-594781.583419488,-2112844.46636138,0
-158306.200075408,-1941677.6493637,0
-1133957.05696217,-3636229.13764072,0
-1664574.18965498,-3790279.27293863,0
-629014.946819024,-2857420.12030128,0
338077.569217859,-2189869.53401034,0
-201097.904324828,-1642135.71961776,0
-569106.560869836,-2711928.32585325,0
1681737.08264963,-2694811.64415349,0
-81281.132426453,-3482179.00234281,0
-1330798.89650951,-2463736.44120662,0
-1955557.77855103,-2634903.2582043,0
1673178.74179975,-3216870.43599641,0
-175422.881775176,-2960120.21049989,0
483569.363665886,-2078611.10296184,0
278169.183268672,-1505202.26601962,0
-466406.470671229,-3302453.84449524,0
372310.932617395,-3345245.54874466,0
1382195.1529037,-3165520.3908971,0
1202469.99505613,-4663230.03962679,0
466452.681966118,-3644787.4784906,0
-1373590.60075892,-3422270.61639362,0
1810112.19539789,-3225428.77684629,0
-132631.177525757,-1453852.22092032,0
1193911.65420625,-3251103.79939594,0
-765948.400417166,-2241219.57910964,0
-329473.017073087,-3456503.97979316,0
1193911.65420625,-3858745.9997377,0
731761.248312519,-2249777.91995952,0
517802.727065421,-2343919.66930825,0
-800181.763816702,-2729045.00755302,0
-569106.560869836,-2343919.66930825,0
-825856.786366354,-3542087.38829199,0
329519.228367975,-3627670.79679083,0
1638945.37840021,-3644787.4784906,0
-1484849.03180742,-2523644.82715581,0
-629014.946819024,-2917328.50625047,0
-89839.4732763369,-1462410.5617702,0
611944.476414144,-2446619.75950685,0
-1296565.53310997,-3713254.20528967,0
-937115.217414845,-2934445.18795024,0
1313728.42610463,-4012796.13503561,0
-1750157.59815382,-2694811.64415349,0
-55606.1098768013,-1993027.69446301,0
-586223.242569604,-2292569.62420894,0
1176794.97250648,-2626344.91735442,0
569152.772164725,-3927212.72653677,0
-346589.698772854,-1907444.28596417,0
800227.975111591,-2249777.91995952,0
-551989.879170069,-2403828.05525743,0
1074094.88230788,-1933119.30851382,0
-1108282.03441252,-2994353.57389942,0
329519.228367975,-2566436.53140523,0
-269564.631123899,-1736277.46896649,0
-1621782.48540556,-3405153.93469385,0
1322286.76695451,-3516412.36574234,0
997069.814658921,-3071378.64154838,0
603386.13556426,-2600669.89480476,0
834461.338511126,-3208312.09514652,0
278169.183268672,-1625019.037918,0
825902.997661242,-3353803.88959455,0
132677.388820645,-2070052.76211196,0
1638945.37840021,-3533529.04744211,0
-124072.836675873,-2412386.39610732,0
-12814.4056273817,-3199753.75429664,0
-1253773.82886055,-3704695.86443979,0
-1561874.09945637,-2660578.28075395,0
-158306.200075408,-2318244.64675859,0
1022744.83720857,-2600669.89480476,0
-1484849.03180742,-3867304.34058758,0
868694.701910662,-3798837.61378851,0
-688923.332768211,-2309686.30590871,0
107002.366270993,-3430828.9572435,0
-1519082.39520695,-2951561.86965,0
1099769.90485753,-3841629.31803793,0
-800181.763816702,-3533529.04744211,0
740319.589162403,-3653345.81934049,0
1219586.6767559,-3841629.31803793,0
1587595.33330091,-3233987.11769617,0
1390753.49375358,-3259662.14024583,0
654736.180663564,-3139845.36834745,0
654736.180663564,-2275452.94250917,0
-320914.676223203,-1864652.58171475,0
1176794.97250648,-2566436.53140523,0
-988465.262514148,-2403828.05525743,0
928603.087859849,-4132612.90693399,0
-286681.312823667,-2147077.82976092,0
269610.842418788,-3156962.05004722,0
1056978.20060811,-4115496.22523422,0
-81281.132426453,-3396595.59384397,0
1750203.80944871,-3499295.68404257,0
-997023.603364032,-2018702.71701266,0
697527.884912984,-4201079.63373306,0
1151119.94995683,-2532203.16800569,0
817344.656811358,-4029912.81673538,0
175469.093070065,-3139845.36834745,0
-1151073.73866194,-2720486.66670314,0
-1698807.55305451,-3114170.3457978,0
-646131.628518792,-2292569.62420894,0
-1681690.87135475,-3311012.18534513,0
740319.589162403,-2609228.23565465,0
1082653.22315776,-1736277.46896649,0
1604712.01500068,-3139845.36834745,0
1082653.22315776,-1984469.35361312,0
877253.042760546,-2181311.19316045,0
757436.270862171,-4055587.83928503,0
-842973.468066122,-2035819.39871243,0
-209656.245174712,-2515086.48630592,0
-483523.152370997,-2309686.30590871,0
1681737.08264963,-3499295.68404257,0
791669.634261707,-3037145.27814884,0
1347961.78950416,-4260988.01968224,0
-551989.879170069,-2035819.39871243,0
-98397.8141262209,-1428177.19837067,0
1322286.76695451,-2908770.16540058,0
-1322240.55565962,-2754720.03010267,0
-449289.788971461,-1993027.69446301,0
-774506.74126705,-2455178.10035674,0
979953.132959153,-3482179.00234281,0
-1014140.2850638,-2386711.37355767,0
-1929882.75600138,-2634903.2582043,0
1579036.99245103,-3533529.04744211,0
1253820.04015544,-3319570.52619501,0
-449289.788971461,-2241219.57910964,0
1390753.49375358,-3542087.38829199,0
89885.6845712253,-2472294.7820565,0
885811.38361043,-3747487.56868921,0
-663248.31021856,-2985795.23304954,0
954278.110409501,-2634903.2582043,0
-363706.380472622,-2652019.93990407,0
269610.842418788,-3610554.11509107,0
-1578990.78115614,-2694811.64415349,0
-885765.172315541,-3276778.82194559,0
-1570432.44030625,-2711928.32585325,0
449336.00026635,-2771836.71180244,0
1767320.49114847,-2891653.48370082,0
748877.930012287,-3978562.77163607,0
-380823.06217239,-2848861.7794514,0
594827.794714376,-3833070.97718805,0
1356520.13035405,-2497969.80460616,0
-278122.971973783,-2266894.60165929,0
-201097.904324828,-3233987.11769617,0
-406498.084722042,-2840303.43860151,0
-1912766.07430161,-3045703.61899873,0
-517756.515770533,-2968678.55134977,0
1125444.92740718,-3858745.9997377,0
-166864.540925292,-2754720.03010267,0
-295239.653673551,-3336687.20789478,0
1305170.08525474,-2771836.71180244,0
800227.975111591,-2943003.52880012,0
-98397.8141262209,-2583553.213105,0
-492081.493220881,-1659252.40131753,0
98444.0254211093,-2258336.26080941,0
1022744.83720857,-1761952.49151614,0
1039861.51890834,-3875862.68143747,0
-1288007.19226009,-3593437.4333913,0
1134003.26825706,-2343919.66930825,0
295285.864968439,-2806070.07520198,0
714644.566612751,-3875862.68143747,0
-1082607.01186287,-2814628.41605186,0
-783065.082116934,-1907444.28596417,0
868694.701910662,-2557878.19055534,0
-457848.129821345,-3542087.38829199,0
1630387.03755033,-3011470.25559919,0
-1775832.62070347,-2848861.7794514,0
1596153.6741508,-3353803.88959455,0
1288053.40355497,-2908770.16540058,0
-834415.127216238,-3550645.72914188,0
475011.022816002,-3465062.32064304,0
988511.473809037,-4338013.0873312,0
1681737.08264963,-3687579.18274002,0
1442103.53885288,-2917328.50625047,0
1279495.06270509,-3020028.59644908,0
-509198.174920649,-2472294.7820565,0
-1921324.4151515,-2985795.23304954,0
-295239.653673551,-2044377.73956231,0
894369.724460314,-3319570.52619501,0
-1519082.39520695,-3653345.81934049,0
654736.180663564,-2557878.19055534,0
29977.2986220379,-3713254.20528967,0
1450661.87970277,-3687579.18274002,0
714644.566612751,-2489411.46375627,0
295285.864968439,-2626344.91735442,0
-1022698.62591368,-3079936.98239826,0
-183981.22262506,-2848861.7794514,0
-1578990.78115614,-3773162.59123886,0
149794.070520413,-3328128.8670449,0
-115514.495825989,-1744835.80981637,0
-868648.490615773,-2609228.23565465,0
-466406.470671229,-1898885.94511428,0
-1561874.09945637,-3165520.3908971,0
611944.476414144,-3601995.77424118,0
-1527640.73605684,-3730370.88698944,0
500686.045365653,-2566436.53140523,0
1219586.6767559,-3345245.54874466,0
-577664.90171972,-2566436.53140523,0
1382195.1529037,-2557878.19055534,0
-1253773.82886055,-2985795.23304954,0
-1210982.12461113,-2455178.10035674,0
1459220.22055265,-2446619.75950685,0
-937115.217414845,-3747487.56868921,0
1450661.87970277,-3456503.97979316,0
774552.952561939,-3293895.50364536,0
-500639.834070765,-2215544.55655999,0
-1262332.16971043,-2643461.59905418,0
-89839.4732763369,-1993027.69446301,0
997069.814658921,-4175404.6111834,0
-492081.493220881,-2249777.91995952,0
-1236657.14716078,-2540761.50885558,0
-1116840.37526241,-2763278.37095256,0
-1245215.48801067,-2446619.75950685,0
1116886.5865573,-4209637.97458294,0
569152.772164725,-3439387.29809339,0
-1544757.4177566,-3208312.09514652,0
-1561874.09945637,-3696137.52358991,0
-1578990.78115614,-3285337.16279548,0
-38489.4281770334,-2506528.14545604,0
-1330798.89650951,-3088495.32324815,0
1390753.49375358,-4269546.36053213,0
748877.930012287,-2506528.14545604,0
-1228098.8063109,-3285337.16279548,0
-979906.921664264,-1890327.6042644,0
115560.707120877,-3593437.4333913,0
997069.814658921,-4286663.0422319,0
355194.250917627,-2977236.89219966,0
-1442057.327558,-3850187.65888782,0
-1741599.25730393,-3978562.77163607,0
-1245215.48801067,-3139845.36834745,0
-765948.400417166,-1916002.62681405,0
1219586.6767559,-1838977.5591651,0
1185353.31335637,-2455178.10035674,0
817344.656811358,-3619112.45594095,0
355194.250917627,-3216870.43599641,0
-1775832.62070347,-3302453.84449524,0
-21372.7464772656,-3216870.43599641,0
731761.248312519,-2412386.39610732,0
843019.67936101,-2771836.71180244,0
586269.453864493,-3088495.32324815,0
-1065490.3301631,-2806070.07520198,0
-1210982.12461113,-1993027.69446301,0
1219586.6767559,-3285337.16279548,0
1151119.94995683,-3345245.54874466,0
-603339.924269372,-2968678.55134977,0
-680364.991918327,-2480853.12290639,0
680411.203213216,-2224102.89740987,0
-278122.971973783,-2292569.62420894,0
-1339357.23735939,-2865978.46115116,0
-295239.653673551,-1702044.10556695,0
295285.864968439,-2112844.46636138,0
-389381.403022274,-3071378.64154838,0
-637573.287668908,-2703369.98500337,0
1014186.49635869,-2284011.28335906,0
-937115.217414845,-3191195.41344675,0
-1048373.64846334,-2600669.89480476,0
1193911.65420625,-2249777.91995952,0
-149747.859225524,-3276778.82194559,0
-1638899.16710533,-2652019.93990407,0
-1681690.87135475,-2609228.23565465,0
560594.431314841,-2797511.73435209,0
1638945.37840021,-2823186.75690175,0
81327.3437213414,-3062820.3006985,0
-594781.583419488,-1958794.33106347,0
1116886.5865573,-2095727.78466161,0
-1895649.39260184,-2634903.2582043,0
928603.087859849,-3114170.3457978,0
-1074048.67101299,-3576320.75169153,0
971394.792109269,-3079936.98239826,0
483569.363665886,-2840303.43860151,0
1245261.69930555,-2284011.28335906,0
-1621782.48540556,-3097053.66409803,0
-902881.854015309,-3601995.77424118,0
-1330798.89650951,-3028586.93729896,0
38535.6394719218,-2070052.76211196,0
-1236657.14716078,-2010144.37616277,0
1082653.22315776,-4338013.0873312,0
894369.724460314,-2626344.91735442,0
800227.975111591,-4226754.65628271,0
-1219540.46546101,-3336687.20789478,0
1014186.49635869,-3020028.59644908,0
-21372.7464772656,-2652019.93990407,0
1236703.35845567,-3028586.93729896,0
355194.250917627,-2857420.12030128,0
714644.566612751,-2891653.48370082,0
1810112.19539789,-2968678.55134977,0
-38489.4281770334,-3542087.38829199,0
312402.546668207,-3910096.044837,0
-1074048.67101299,-3756045.90953909,0
-1125398.71611229,-2985795.23304954,0
-397939.743872158,-3062820.3006985,0
1561920.31075126,-2703369.98500337,0
1082653.22315776,-3875862.68143747,0
423660.977716698,-2797511.73435209,0
-1365032.25990904,-3892979.36313724,0
877253.042760546,-1710602.44641684,0
1202469.99505613,-2189869.53401034,0
329519.228367975,-1984469.35361312,0
-1519082.39520695,-2489411.46375627,0
166910.752220181,-3362362.23044443,0
-791623.422966818,-1693485.76471707,0
-1707365.8939044,-2883095.14285093,0
21418.957772154,-2857420.12030128,0
1014186.49635869,-2583553.213105,0
-551989.879170069,-2600669.89480476,0
1792995.51369813,-3328128.8670449,0
-1544757.4177566,-2729045.00755302,0
-12814.4056273817,-3105612.00494791,0
-166864.540925292,-1958794.33106347,0
72769.0028714575,-1958794.33106347,0
107002.366270993,-2634903.2582043,0
175469.093070065,-2078611.10296184,0
235377.479019252,-3293895.50364536,0
-1014140.2850638,-3807395.9546384,0
-269564.631123899,-1847535.90001498,0
-902881.854015309,-3661904.16019037,0
-89839.4732763369,-3499295.68404257,0
1236703.35845567,-3362362.23044443,0
-560548.220019952,-3567762.41084165,0
-466406.470671229,-2326802.98760848,0
-543431.538320185,-3422270.61639362,0
783111.293411823,-2412386.39610732,0
1399311.83460346,-2600669.89480476,0
166910.752220181,-3242545.45854606,0
-141189.51837564,-2361036.35100801,0
1168236.6316566,-4791605.15237505,0
-1570432.44030625,-3293895.50364536,0
209702.4564696,-2574994.87225511,0
-1690249.21220463,-3516412.36574234,0
1065536.54145799,-4928538.60597319,0
-320914.676223203,-2078611.10296184,0
-4256.06477749776,-2703369.98500337,0
714644.566612751,-2720486.66670314,0
569152.772164725,-2129961.14806115,0
457894.341116234,-3576320.75169153,0
115560.707120877,-2515086.48630592,0
1270936.72185521,-2754720.03010267,0
149794.070520413,-3473620.66149292,0
1467778.56140254,-3199753.75429664,0
-757390.059567283,-3062820.3006985,0
-774506.74126705,-2497969.80460616,0
1296611.74440486,-2463736.44120662,0
1065536.54145799,-3028586.93729896,0
-21372.7464772656,-2438061.41865697,0
226819.138169368,-2968678.55134977,0
1056978.20060811,-4098379.54353445,0
-757390.059567283,-1924560.96766393,0
1502011.92480207,-3824512.63633816,0
-474964.811521113,-3507854.02489246,0
-911440.194865193,-2078611.10296184,0
-149747.859225524,-2652019.93990407,0
89885.6845712253,-1633577.37876788,0
-1074048.67101299,-2155636.1706108,0
1544803.62905149,-3482179.00234281,0
-2041141.18704987,-2823186.75690175,0
-1399265.62330858,-3482179.00234281,0
851578.020210894,-3439387.29809339,0
-1638899.16710533,-3465062.32064304,0
1604712.01500068,-3353803.88959455,0
1176794.97250648,-3020028.59644908,0
21418.957772154,-3233987.11769617,0
-1390707.28245869,-2549319.84970546,0
1681737.08264963,-3156962.05004722,0
-1005581.94421392,-2686253.3033036,0
1091211.56400764,-2224102.89740987,0
-825856.786366354,-2121402.80721126,0
-115514.495825989,-1659252.40131753,0
397985.955167046,-2001586.03531289,0
-543431.538320185,-3465062.32064304,0
-1219540.46546101,-2121402.80721126,0
-1844299.34750254,-3208312.09514652,0
-1578990.78115614,-2960120.21049989,0
-149747.859225524,-1539435.62941916,0
-997023.603364032,-3225428.77684629,0
-192539.563474944,-2292569.62420894,0
594827.794714376,-2840303.43860151,0
1356520.13035405,-3131287.02749757,0
586269.453864493,-2284011.28335906,0
-1185307.10206148,-3208312.09514652,0
-509198.174920649,-3020028.59644908,0
-928556.876564961,-2070052.76211196,0
-1519082.39520695,-3627670.79679083,0
-791623.422966818,-3148403.70919733,0
-81281.132426453,-1719160.78726672,0
1613270.35585056,-2917328.50625047,0
-363706.380472622,-2660578.28075395,0
560594.431314841,-2557878.19055534,0
971394.792109269,-2215544.55655999,0
-363706.380472622,-1684927.42386718,0
1690295.42349952,-3148403.70919733,0
-115514.495825989,-1881769.26341451,0
269610.842418788,-4047029.49843515,0
765994.611712055,-2018702.71701266,0
-560548.220019952,-2463736.44120662,0
-1767274.27985358,-3396595.59384397,0
706086.225762867,-2831745.09775163,0
1219586.6767559,-4149729.58863375,0
-551989.879170069,-3062820.3006985,0
937161.428709733,-1804744.19576556,0
1561920.31075126,-3773162.59123886,0
209702.4564696,-2052936.08041219,0
-141189.51837564,-2198427.87486022,0
-158306.200075408,-1479527.24346997,0
1151119.94995683,-2463736.44120662,0
-1014140.2850638,-3679020.84189014,0
-1176748.76121159,-1967352.67191335,0
12860.6169222701,-2994353.57389942,0
286727.524118555,-2326802.98760848,0
-1998349.48280045,-2977236.89219966,0
295285.864968439,-2617786.57650453,0
945719.769559617,-3824512.63633816,0
-919998.535715077,-2848861.7794514,0
235377.479019252,-3105612.00494791,0
-1014140.2850638,-3764604.25038898,0
483569.363665886,-3704695.86443979,0
-1048373.64846334,-2446619.75950685,0
149794.070520413,-2754720.03010267,0
346635.910067743,-3901537.70398712,0
1125444.92740718,-3447945.63894327,0
-1827182.66580277,-3191195.41344675,0
-646131.628518792,-3430828.9572435,0
-1005581.94421392,-2206986.2157101,0
509244.386215537,-2480853.12290639,0
-1442057.327558,-3764604.25038898,0
534919.408765189,-3020028.59644908,0
-29931.0873271495,-2463736.44120662,0
-12814.4056273817,-1744835.80981637,0
-1056931.98931322,-1950235.99021359,0
98444.0254211093,-2275452.94250917,0
-825856.786366354,-2010144.37616277,0
-1185307.10206148,-2395269.71440755,0
-526314.856620417,-1761952.49151614,0
-1733040.91645405,-3516412.36574234,0
-1390707.28245869,-3165520.3908971,0
-1210982.12461113,-2592111.55395488,0
1561920.31075126,-3225428.77684629,0
1664620.40094987,-3174078.73174699,0
-235331.267724364,-2617786.57650453,0
-312356.335373319,-1342593.78987183,0
1433545.198003,-3447945.63894327,0
-432173.107271694,-2549319.84970546,0
1048419.85975822,-4252429.67883236,0
-1151073.73866194,-3388037.25299408,0
902928.065310198,-2968678.55134977,0
1305170.08525474,-3944329.40823654,0
885811.38361043,-2968678.55134977,0
791669.634261707,-3764604.25038898,0
1467778.56140254,-3088495.32324815,0
1912812.2855965,-3002911.91474931,0
979953.132959153,-2960120.21049989,0
209702.4564696,-2652019.93990407,0
363752.591767511,-2429503.07780709,0
1416428.51630323,-2814628.41605186,0
-1767274.27985358,-2626344.91735442,0
-1014140.2850638,-2874536.80200105,0
620502.817264028,-2617786.57650453,0
1656062.06009998,-2780395.05265233,0
1510570.26565196,-2977236.89219966,0
158352.411370297,-2711928.32585325,0
1031303.17805846,-3413712.27554374,0
-697481.673618095,-2326802.98760848,0
697527.884912984,-2249777.91995952,0
-1904207.73345173,-3216870.43599641,0
-1647457.50795521,-3114170.3457978,0
-55606.1098768013,-2746161.68925279,0
-209656.245174712,-1864652.58171475,0
-1715924.23475428,-3174078.73174699,0
149794.070520413,-3773162.59123886,0
-1784390.96155335,-3233987.11769617,0
-1330798.89650951,-2574994.87225511,0
1399311.83460346,-3268220.48109571,0
-158306.200075408,-2977236.89219966,0
988511.473809037,-2754720.03010267,0
